order_id,q_standard,q_small,q_box,demand,creation_time,committed_completion_time,load_time,unload_time,pickup_id,delivery_id
47010191,1,0,0,1,0:47:01,4:47:01,240,240,2445d4bd004c457d95957d6ecf77f759,9f1a09c368584eba9e7f10a53d55caae
47070192,0,0,1,0.25,0:47:07,4:47:07,60,60,b6dd694ae05541dba369a2a759d2c2b9,5e2e9efa5ade4984bb18af66028bc0c8
47070193,0,1,0,0.5,0:47:07,4:47:07,120,120,b6dd694ae05541dba369a2a759d2c2b9,f6faef4b36e743328800b961aced4a2c
47570194,0,0,1,0.25,0:47:57,4:47:57,60,60,5e2e9efa5ade4984bb18af66028bc0c8,f6faef4b36e743328800b961aced4a2c
47570195,0,0,1,0.25,0:47:57,4:47:57,60,60,5e2e9efa5ade4984bb18af66028bc0c8,f6faef4b36e743328800b961aced4a2c
47590196,1,0,0,1,0:47:59,4:47:59,240,240,b6dd694ae05541dba369a2a759d2c2b9,f6faef4b36e743328800b961aced4a2c
47590197,0,1,0,0.5,0:47:59,4:47:59,120,120,5e2e9efa5ade4984bb18af66028bc0c8,f6faef4b36e743328800b961aced4a2c
48180198,0,0,1,0.25,0:48:18,4:48:18,60,60,b6dd694ae05541dba369a2a759d2c2b9,f6faef4b36e743328800b961aced4a2c
48230199,0,0,1,0.25,0:48:23,4:48:23,60,60,b6dd694ae05541dba369a2a759d2c2b9,5e2e9efa5ade4984bb18af66028bc0c8
49470200,0,1,0,0.5,0:49:47,4:49:47,120,120,2445d4bd004c457d95957d6ecf77f759,b6dd694ae05541dba369a2a759d2c2b9
49520201,6,5,0,8.5,0:49:52,4:49:52,2040,2040,2445d4bd004c457d95957d6ecf77f759,b6dd694ae05541dba369a2a759d2c2b9
50390202,2,5,2,5,0:50:39,4:50:39,1200,1200,2445d4bd004c457d95957d6ecf77f759,206128e3ee9a458d9cfd053cedc0fad6
51000203,0,1,0,0.5,0:51:00,4:51:00,120,120,d1f8de642d734931be957336196d996d,2445d4bd004c457d95957d6ecf77f759
51140204,0,1,0,0.5,0:51:14,4:51:14,120,120,b6dd694ae05541dba369a2a759d2c2b9,f6faef4b36e743328800b961aced4a2c
53040205,0,0,1,0.25,0:53:04,4:53:04,60,60,ffd0ed8719f54294a452ed3e3b6a986c,9f1a09c368584eba9e7f10a53d55caae
53040206,1,0,0,1,0:53:04,4:53:04,240,240,ffd0ed8719f54294a452ed3e3b6a986c,9f1a09c368584eba9e7f10a53d55caae
53260207,0,1,0,0.5,0:53:26,4:53:26,120,120,2445d4bd004c457d95957d6ecf77f759,b6dd694ae05541dba369a2a759d2c2b9
53280208,0,0,1,0.25,0:53:28,4:53:28,60,60,32ab2049f3fb437881ff3912470d7840,f6faef4b36e743328800b961aced4a2c
53470209,0,0,1,0.25,0:53:47,4:53:47,60,60,5920212e6b0b46b198b9677bfe74f35d,f6faef4b36e743328800b961aced4a2c
55160210,4,0,0,4,0:55:16,4:55:16,4320,4320,d1f8de642d734931be957336196d996d,2445d4bd004c457d95957d6ecf77f759
55410211,1,0,0,1,0:55:41,4:55:41,240,240,ffd0ed8719f54294a452ed3e3b6a986c,9f1a09c368584eba9e7f10a53d55caae
55440212,1,0,0,1,0:55:44,4:55:44,240,240,2445d4bd004c457d95957d6ecf77f759,9f1a09c368584eba9e7f10a53d55caae
55460213,0,1,0,0.5,0:55:46,4:55:46,120,120,2445d4bd004c457d95957d6ecf77f759,206128e3ee9a458d9cfd053cedc0fad6
55580214,0,0,1,0.25,0:55:58,4:55:58,60,60,5920212e6b0b46b198b9677bfe74f35d,9f1a09c368584eba9e7f10a53d55caae
55580215,0,1,0,0.5,0:55:58,4:55:58,120,120,f6faef4b36e743328800b961aced4a2c,32ab2049f3fb437881ff3912470d7840
58030216,1,0,0,1,0:58:03,4:58:03,240,240,ffd0ed8719f54294a452ed3e3b6a986c,9f1a09c368584eba9e7f10a53d55caae
58330217,0,0,1,0.25,0:58:33,4:58:33,60,60,d1f8de642d734931be957336196d996d,9f1a09c368584eba9e7f10a53d55caae
58420218,1,0,0,1,0:58:42,4:58:42,240,240,2445d4bd004c457d95957d6ecf77f759,9f1a09c368584eba9e7f10a53d55caae
58420219,1,0,0,1,0:58:42,4:58:42,240,240,2445d4bd004c457d95957d6ecf77f759,9f1a09c368584eba9e7f10a53d55caae
58420220,1,0,0,1,0:58:42,4:58:42,240,240,2445d4bd004c457d95957d6ecf77f759,9f1a09c368584eba9e7f10a53d55caae
58420221,0,1,0,0.5,0:58:42,4:58:42,120,120,2445d4bd004c457d95957d6ecf77f759,9f1a09c368584eba9e7f10a53d55caae
59570222,0,0,2,0.5,0:59:57,4:59:57,120,120,d1f8de642d734931be957336196d996d,b6dd694ae05541dba369a2a759d2c2b9
100160223,1,0,0,1,1:00:16,5:00:16,240,240,d1f8de642d734931be957336196d996d,b6dd694ae05541dba369a2a759d2c2b9
101030224,1,0,0,1,1:01:03,5:01:03,240,240,d1f8de642d734931be957336196d996d,b6dd694ae05541dba369a2a759d2c2b9
101570225,3,3,0,4.5,1:01:57,5:01:57,1080,1080,2445d4bd004c457d95957d6ecf77f759,b6dd694ae05541dba369a2a759d2c2b9
103400226,0,0,2,0.5,1:03:40,5:03:40,120,120,5920212e6b0b46b198b9677bfe74f35d,f6faef4b36e743328800b961aced4a2c
104370227,1,0,0,1,1:04:37,5:04:37,240,240,d1f8de642d734931be957336196d996d,b6dd694ae05541dba369a2a759d2c2b9
104530228,4,0,0,4,1:04:53,5:04:53,4200,4200,5920212e6b0b46b198b9677bfe74f35d,2445d4bd004c457d95957d6ecf77f759
108270229,0,0,1,0.25,1:08:27,5:08:27,60,60,5920212e6b0b46b198b9677bfe74f35d,b6dd694ae05541dba369a2a759d2c2b9
144170230,0,3,0,1.5,1:44:17,5:44:17,360,360,2445d4bd004c457d95957d6ecf77f759,b6dd694ae05541dba369a2a759d2c2b9
151550231,0,0,1,0.25,1:51:55,5:51:55,60,60,ffd0ed8719f54294a452ed3e3b6a986c,9f1a09c368584eba9e7f10a53d55caae
158110232,0,0,1,0.25,1:58:11,5:58:11,60,60,32ab2049f3fb437881ff3912470d7840,5e2e9efa5ade4984bb18af66028bc0c8
205230233,0,0,3,0.75,2:05:23,6:05:23,180,180,ffd0ed8719f54294a452ed3e3b6a986c,9f1a09c368584eba9e7f10a53d55caae
209340234,0,0,1,0.25,2:09:34,6:09:34,60,60,2445d4bd004c457d95957d6ecf77f759,9f1a09c368584eba9e7f10a53d55caae
209340235,1,0,0,1,2:09:34,6:09:34,240,240,2445d4bd004c457d95957d6ecf77f759,9f1a09c368584eba9e7f10a53d55caae
209340236,1,0,0,1,2:09:34,6:09:34,240,240,2445d4bd004c457d95957d6ecf77f759,9f1a09c368584eba9e7f10a53d55caae
209440237,1,0,0,1,2:09:44,6:09:44,240,240,2445d4bd004c457d95957d6ecf77f759,b6dd694ae05541dba369a2a759d2c2b9
209440238,0,1,0,0.5,2:09:44,6:09:44,120,120,2445d4bd004c457d95957d6ecf77f759,f6faef4b36e743328800b961aced4a2c
211480239,1,0,0,1,2:11:48,6:11:48,240,240,32ab2049f3fb437881ff3912470d7840,f6faef4b36e743328800b961aced4a2c
212000240,0,0,2,0.5,2:12:00,6:12:00,120,120,32ab2049f3fb437881ff3912470d7840,f6faef4b36e743328800b961aced4a2c
212470241,0,0,1,0.25,2:12:47,6:12:47,60,60,2445d4bd004c457d95957d6ecf77f759,9f1a09c368584eba9e7f10a53d55caae
212470242,1,0,0,1,2:12:47,6:12:47,240,240,2445d4bd004c457d95957d6ecf77f759,9f1a09c368584eba9e7f10a53d55caae
213550243,0,0,3,0.75,2:13:55,6:13:55,180,180,32ab2049f3fb437881ff3912470d7840,f6faef4b36e743328800b961aced4a2c
214070244,0,6,0,3,2:14:07,6:14:07,720,720,2445d4bd004c457d95957d6ecf77f759,b6dd694ae05541dba369a2a759d2c2b9
214070245,0,5,0,2.5,2:14:07,6:14:07,600,600,2445d4bd004c457d95957d6ecf77f759,f6faef4b36e743328800b961aced4a2c
214510246,1,0,0,1,2:14:51,6:14:51,240,240,ffd0ed8719f54294a452ed3e3b6a986c,9f1a09c368584eba9e7f10a53d55caae
214510247,1,0,0,1,2:14:51,6:14:51,240,240,ffd0ed8719f54294a452ed3e3b6a986c,9f1a09c368584eba9e7f10a53d55caae
218180248,1,0,0,1,2:18:18,6:18:18,240,240,ffd0ed8719f54294a452ed3e3b6a986c,206128e3ee9a458d9cfd053cedc0fad6
218360249,0,1,0,0.5,2:18:36,6:18:36,120,120,2445d4bd004c457d95957d6ecf77f759,9f1a09c368584eba9e7f10a53d55caae
218360250,0,1,0,0.5,2:18:36,6:18:36,120,120,2445d4bd004c457d95957d6ecf77f759,9f1a09c368584eba9e7f10a53d55caae
218360251,0,1,0,0.5,2:18:36,6:18:36,120,120,2445d4bd004c457d95957d6ecf77f759,9f1a09c368584eba9e7f10a53d55caae
218360252,0,1,0,0.5,2:18:36,6:18:36,120,120,2445d4bd004c457d95957d6ecf77f759,9f1a09c368584eba9e7f10a53d55caae
218360253,0,1,0,0.5,2:18:36,6:18:36,120,120,2445d4bd004c457d95957d6ecf77f759,9f1a09c368584eba9e7f10a53d55caae
220220254,12,0,0,12,2:20:22,6:20:22,2880,2880,8479328003a8427ca68b7600f0ac7045,3ad35edbd14b4dae8e5808d0b7e82a1a
221160255,3,2,1,4.25,2:21:16,6:21:16,1020,1020,2445d4bd004c457d95957d6ecf77f759,5e2e9efa5ade4984bb18af66028bc0c8
221280256,0,0,1,0.25,2:21:28,6:21:28,60,60,32ab2049f3fb437881ff3912470d7840,5e2e9efa5ade4984bb18af66028bc0c8
221370257,1,0,0,1,2:21:37,6:21:37,240,240,d1f8de642d734931be957336196d996d,b6dd694ae05541dba369a2a759d2c2b9
221420258,1,0,1,1.25,2:21:42,6:21:42,300,300,d1f8de642d734931be957336196d996d,b6dd694ae05541dba369a2a759d2c2b9
222200259,1,0,0,1,2:22:20,6:22:20,240,240,2445d4bd004c457d95957d6ecf77f759,9f1a09c368584eba9e7f10a53d55caae
223250260,0,5,0,2.5,2:23:25,6:23:25,600,600,2445d4bd004c457d95957d6ecf77f759,b6dd694ae05541dba369a2a759d2c2b9
223250261,0,2,0,1,2:23:25,6:23:25,240,240,2445d4bd004c457d95957d6ecf77f759,9f1a09c368584eba9e7f10a53d55caae
227150262,0,1,0,0.5,2:27:15,6:27:15,120,120,2445d4bd004c457d95957d6ecf77f759,9f1a09c368584eba9e7f10a53d55caae
227370263,1,0,0,1,2:27:37,6:27:37,240,240,ffd0ed8719f54294a452ed3e3b6a986c,9f1a09c368584eba9e7f10a53d55caae
227440264,0,5,0,2.5,2:27:44,6:27:44,600,600,2445d4bd004c457d95957d6ecf77f759,b6dd694ae05541dba369a2a759d2c2b9
228170265,0,0,1,0.25,2:28:17,6:28:17,60,60,206128e3ee9a458d9cfd053cedc0fad6,ffd0ed8719f54294a452ed3e3b6a986c
228540266,0,0,1,0.25,2:28:54,6:28:54,60,60,ffd0ed8719f54294a452ed3e3b6a986c,206128e3ee9a458d9cfd053cedc0fad6
231060267,0,0,1,0.25,2:31:06,6:31:06,60,60,5920212e6b0b46b198b9677bfe74f35d,b6dd694ae05541dba369a2a759d2c2b9
231170268,0,1,0,0.5,2:31:17,6:31:17,120,120,2445d4bd004c457d95957d6ecf77f759,f6faef4b36e743328800b961aced4a2c
231590269,4,0,0,4,2:31:59,6:31:59,4320,4320,2445d4bd004c457d95957d6ecf77f759,9f1a09c368584eba9e7f10a53d55caae
234280270,1,0,0,1,2:34:28,6:34:28,240,240,ffd0ed8719f54294a452ed3e3b6a986c,206128e3ee9a458d9cfd053cedc0fad6
234560271,1,0,0,1,2:34:56,6:34:56,240,240,2445d4bd004c457d95957d6ecf77f759,9f1a09c368584eba9e7f10a53d55caae
234560272,0,1,0,0.5,2:34:56,6:34:56,120,120,2445d4bd004c457d95957d6ecf77f759,9f1a09c368584eba9e7f10a53d55caae
235450273,2,0,0,2,2:35:45,6:35:45,480,480,62cbdc8fbbc5452da72e83705b4e19af,7fb0acc4e2634440ba26a7ebc0040dc2
236440274,1,0,0,1,2:36:44,6:36:44,240,240,ffd0ed8719f54294a452ed3e3b6a986c,206128e3ee9a458d9cfd053cedc0fad6
236480275,0,1,0,0.5,2:36:48,6:36:48,120,120,2445d4bd004c457d95957d6ecf77f759,9f1a09c368584eba9e7f10a53d55caae
237540276,0,1,0,0.5,2:37:54,6:37:54,120,120,2445d4bd004c457d95957d6ecf77f759,b6dd694ae05541dba369a2a759d2c2b9
237570277,0,1,0,0.5,2:37:57,6:37:57,120,120,2445d4bd004c457d95957d6ecf77f759,9f1a09c368584eba9e7f10a53d55caae
237570278,1,0,0,1,2:37:57,6:37:57,240,240,2445d4bd004c457d95957d6ecf77f759,5e2e9efa5ade4984bb18af66028bc0c8
237590279,0,1,0,0.5,2:37:59,6:37:59,120,120,2445d4bd004c457d95957d6ecf77f759,9f1a09c368584eba9e7f10a53d55caae
239510280,0,0,1,0.25,2:39:51,6:39:51,60,60,206128e3ee9a458d9cfd053cedc0fad6,ffd0ed8719f54294a452ed3e3b6a986c
240060281,0,1,0,0.5,2:40:06,6:40:06,120,120,ffd0ed8719f54294a452ed3e3b6a986c,206128e3ee9a458d9cfd053cedc0fad6
241370282,0,0,1,0.25,2:41:37,6:41:37,60,60,206128e3ee9a458d9cfd053cedc0fad6,ffd0ed8719f54294a452ed3e3b6a986c
245420283,1,0,0,1,2:45:42,6:45:42,240,240,5920212e6b0b46b198b9677bfe74f35d,d1f8de642d734931be957336196d996d
246070284,0,0,1,0.25,2:46:07,6:46:07,60,60,ffd0ed8719f54294a452ed3e3b6a986c,f6faef4b36e743328800b961aced4a2c
246100285,0,1,0,0.5,2:46:10,6:46:10,120,120,2445d4bd004c457d95957d6ecf77f759,9f1a09c368584eba9e7f10a53d55caae
247250286,1,0,0,1,2:47:25,6:47:25,240,240,ffd0ed8719f54294a452ed3e3b6a986c,9f1a09c368584eba9e7f10a53d55caae
247500287,4,0,0,4,2:47:50,6:47:50,3720,3720,2445d4bd004c457d95957d6ecf77f759,9f1a09c368584eba9e7f10a53d55caae
247530288,1,0,0,1,2:47:53,6:47:53,240,240,2445d4bd004c457d95957d6ecf77f759,9f1a09c368584eba9e7f10a53d55caae
248020289,0,1,0,0.5,2:48:02,6:48:02,120,120,2445d4bd004c457d95957d6ecf77f759,206128e3ee9a458d9cfd053cedc0fad6
248070290,0,1,0,0.5,2:48:07,6:48:07,120,120,2445d4bd004c457d95957d6ecf77f759,9f1a09c368584eba9e7f10a53d55caae
249010291,2,0,0,2,2:49:01,6:49:01,480,480,d1f8de642d734931be957336196d996d,206128e3ee9a458d9cfd053cedc0fad6
251190292,0,1,0,0.5,2:51:19,6:51:19,120,120,2445d4bd004c457d95957d6ecf77f759,9f1a09c368584eba9e7f10a53d55caae
251190293,0,1,0,0.5,2:51:19,6:51:19,120,120,2445d4bd004c457d95957d6ecf77f759,206128e3ee9a458d9cfd053cedc0fad6
252230294,2,7,0,5.5,2:52:23,6:52:23,1320,1320,2445d4bd004c457d95957d6ecf77f759,b6dd694ae05541dba369a2a759d2c2b9
252280295,0,1,0,0.5,2:52:28,6:52:28,120,120,2445d4bd004c457d95957d6ecf77f759,b6dd694ae05541dba369a2a759d2c2b9
252460296,1,0,0,1,2:52:46,6:52:46,240,240,d1f8de642d734931be957336196d996d,206128e3ee9a458d9cfd053cedc0fad6
254090297,1,0,0,1,2:54:09,6:54:09,240,240,ffd0ed8719f54294a452ed3e3b6a986c,9f1a09c368584eba9e7f10a53d55caae
254090298,1,0,0,1,2:54:09,6:54:09,240,240,ffd0ed8719f54294a452ed3e3b6a986c,9f1a09c368584eba9e7f10a53d55caae
254110299,4,0,0,4,2:54:11,6:54:11,960,960,ffd0ed8719f54294a452ed3e3b6a986c,206128e3ee9a458d9cfd053cedc0fad6
256220300,12,0,0,12,2:56:22,6:56:22,2880,2880,9b40bfd6ca1c432498685540652a5a8b,5e2e9efa5ade4984bb18af66028bc0c8
258450301,4,5,0,6.5,2:58:45,6:58:45,1560,1560,2445d4bd004c457d95957d6ecf77f759,b6dd694ae05541dba369a2a759d2c2b9
302000302,0,0,2,0.5,3:02:00,7:02:00,120,120,d1f8de642d734931be957336196d996d,f6faef4b36e743328800b961aced4a2c
302260303,0,0,1,0.25,3:02:26,7:02:26,60,60,f6faef4b36e743328800b961aced4a2c,b6dd694ae05541dba369a2a759d2c2b9
303180304,2,0,0,2,3:03:18,7:03:18,480,480,206128e3ee9a458d9cfd053cedc0fad6,ffd0ed8719f54294a452ed3e3b6a986c
303230305,2,4,0,4,3:03:23,7:03:23,960,960,2445d4bd004c457d95957d6ecf77f759,b6dd694ae05541dba369a2a759d2c2b9
303390306,5,0,0,5,3:03:39,7:03:39,1200,1200,ffd0ed8719f54294a452ed3e3b6a986c,206128e3ee9a458d9cfd053cedc0fad6
304070307,0,0,2,0.5,3:04:07,7:04:07,120,120,5e2e9efa5ade4984bb18af66028bc0c8,f6faef4b36e743328800b961aced4a2c
304070308,0,0,2,0.5,3:04:07,7:04:07,120,120,5e2e9efa5ade4984bb18af66028bc0c8,f6faef4b36e743328800b961aced4a2c
304140309,0,0,1,0.25,3:04:14,7:04:14,60,60,2445d4bd004c457d95957d6ecf77f759,9f1a09c368584eba9e7f10a53d55caae
304490310,2,0,0,2,3:04:49,7:04:49,480,480,2445d4bd004c457d95957d6ecf77f759,b6dd694ae05541dba369a2a759d2c2b9
304490311,0,1,0,0.5,3:04:49,7:04:49,120,120,2445d4bd004c457d95957d6ecf77f759,b6dd694ae05541dba369a2a759d2c2b9
304520312,1,0,0,1,3:04:52,7:04:52,240,240,62cbdc8fbbc5452da72e83705b4e19af,7fb0acc4e2634440ba26a7ebc0040dc2
304560313,0,1,0,0.5,3:04:56,7:04:56,120,120,2445d4bd004c457d95957d6ecf77f759,9f1a09c368584eba9e7f10a53d55caae
306120314,0,1,0,0.5,3:06:12,7:06:12,120,120,2445d4bd004c457d95957d6ecf77f759,b6dd694ae05541dba369a2a759d2c2b9
306210315,4,0,0,4,3:06:21,7:06:21,3900,3900,9b40bfd6ca1c432498685540652a5a8b,5e2e9efa5ade4984bb18af66028bc0c8
306210316,0,0,2,0.5,3:06:21,7:06:21,120,120,9b40bfd6ca1c432498685540652a5a8b,5e2e9efa5ade4984bb18af66028bc0c8
306260317,0,0,1,0.25,3:06:26,7:06:26,60,60,32ab2049f3fb437881ff3912470d7840,f6faef4b36e743328800b961aced4a2c
306310318,3,2,0,4,3:06:31,7:06:31,960,960,f6faef4b36e743328800b961aced4a2c,b6dd694ae05541dba369a2a759d2c2b9
307520319,1,0,0,1,3:07:52,7:07:52,240,240,5e2e9efa5ade4984bb18af66028bc0c8,f6faef4b36e743328800b961aced4a2c
308460320,0,3,0,1.5,3:08:46,7:08:46,360,360,5e2e9efa5ade4984bb18af66028bc0c8,9b40bfd6ca1c432498685540652a5a8b
309150321,1,0,0,1,3:09:15,7:09:15,240,240,5e2e9efa5ade4984bb18af66028bc0c8,f6faef4b36e743328800b961aced4a2c
309240322,1,0,0,1,3:09:24,7:09:24,240,240,2445d4bd004c457d95957d6ecf77f759,f6faef4b36e743328800b961aced4a2c
309240323,1,0,0,1,3:09:24,7:09:24,240,240,2445d4bd004c457d95957d6ecf77f759,9f1a09c368584eba9e7f10a53d55caae
309240324,0,0,1,0.25,3:09:24,7:09:24,60,60,2445d4bd004c457d95957d6ecf77f759,9f1a09c368584eba9e7f10a53d55caae
310060325,2,3,3,4.25,3:10:06,7:10:06,1020,1020,2445d4bd004c457d95957d6ecf77f759,b6dd694ae05541dba369a2a759d2c2b9
310060326,0,2,0,1,3:10:06,7:10:06,240,240,2445d4bd004c457d95957d6ecf77f759,f6faef4b36e743328800b961aced4a2c
310090327,0,1,0,0.5,3:10:09,7:10:09,120,120,2445d4bd004c457d95957d6ecf77f759,9f1a09c368584eba9e7f10a53d55caae
310300328,0,1,0,0.5,3:10:30,7:10:30,120,120,2445d4bd004c457d95957d6ecf77f759,9f1a09c368584eba9e7f10a53d55caae
310300329,0,1,0,0.5,3:10:30,7:10:30,120,120,2445d4bd004c457d95957d6ecf77f759,9f1a09c368584eba9e7f10a53d55caae
311220330,0,1,0,0.5,3:11:22,7:11:22,120,120,b6dd694ae05541dba369a2a759d2c2b9,5e2e9efa5ade4984bb18af66028bc0c8
312300331,2,0,0,2,3:12:30,7:12:30,480,480,b6dd694ae05541dba369a2a759d2c2b9,5e2e9efa5ade4984bb18af66028bc0c8
313070332,10,0,2,10.5,3:13:07,7:13:07,2520,2520,f6faef4b36e743328800b961aced4a2c,5e2e9efa5ade4984bb18af66028bc0c8
313310333,1,0,0,1,3:13:31,7:13:31,240,240,f6faef4b36e743328800b961aced4a2c,b6dd694ae05541dba369a2a759d2c2b9
313420334,0,2,0,1,3:13:42,7:13:42,240,240,b6dd694ae05541dba369a2a759d2c2b9,f6faef4b36e743328800b961aced4a2c
313560335,1,1,0,1.5,3:13:56,7:13:56,360,360,2445d4bd004c457d95957d6ecf77f759,b6dd694ae05541dba369a2a759d2c2b9
313560336,3,0,0,3,3:13:56,7:13:56,720,720,2445d4bd004c457d95957d6ecf77f759,b6dd694ae05541dba369a2a759d2c2b9
315120337,0,3,0,1.5,3:15:12,7:15:12,360,360,2445d4bd004c457d95957d6ecf77f759,b6dd694ae05541dba369a2a759d2c2b9
315120338,0,2,0,1,3:15:12,7:15:12,240,240,2445d4bd004c457d95957d6ecf77f759,f6faef4b36e743328800b961aced4a2c
315180339,0,1,0,0.5,3:15:18,7:15:18,120,120,2445d4bd004c457d95957d6ecf77f759,9f1a09c368584eba9e7f10a53d55caae
315180340,1,0,0,1,3:15:18,7:15:18,240,240,2445d4bd004c457d95957d6ecf77f759,9f1a09c368584eba9e7f10a53d55caae
315180341,0,1,0,0.5,3:15:18,7:15:18,120,120,2445d4bd004c457d95957d6ecf77f759,5e2e9efa5ade4984bb18af66028bc0c8
315180342,1,0,0,1,3:15:18,7:15:18,240,240,2445d4bd004c457d95957d6ecf77f759,9f1a09c368584eba9e7f10a53d55caae
315580343,0,1,0,0.5,3:15:58,7:15:58,120,120,2445d4bd004c457d95957d6ecf77f759,206128e3ee9a458d9cfd053cedc0fad6
315580344,0,1,0,0.5,3:15:58,7:15:58,120,120,2445d4bd004c457d95957d6ecf77f759,206128e3ee9a458d9cfd053cedc0fad6
315580345,0,1,0,0.5,3:15:58,7:15:58,120,120,2445d4bd004c457d95957d6ecf77f759,206128e3ee9a458d9cfd053cedc0fad6
315580346,0,1,0,0.5,3:15:58,7:15:58,120,120,2445d4bd004c457d95957d6ecf77f759,206128e3ee9a458d9cfd053cedc0fad6
316010347,0,1,0,0.5,3:16:01,7:16:01,120,120,f6faef4b36e743328800b961aced4a2c,b6dd694ae05541dba369a2a759d2c2b9
316430348,0,0,1,0.25,3:16:43,7:16:43,60,60,b6dd694ae05541dba369a2a759d2c2b9,f6faef4b36e743328800b961aced4a2c
318150349,1,0,0,1,3:18:15,7:18:15,240,240,ffd0ed8719f54294a452ed3e3b6a986c,206128e3ee9a458d9cfd053cedc0fad6
318150350,1,0,0,1,3:18:15,7:18:15,240,240,ffd0ed8719f54294a452ed3e3b6a986c,206128e3ee9a458d9cfd053cedc0fad6
318410351,0,1,0,0.5,3:18:41,7:18:41,120,120,2445d4bd004c457d95957d6ecf77f759,f6faef4b36e743328800b961aced4a2c
318480352,0,1,0,0.5,3:18:48,7:18:48,120,120,2445d4bd004c457d95957d6ecf77f759,9f1a09c368584eba9e7f10a53d55caae
318480353,0,1,0,0.5,3:18:48,7:18:48,120,120,2445d4bd004c457d95957d6ecf77f759,5e2e9efa5ade4984bb18af66028bc0c8
319060354,0,0,1,0.25,3:19:06,7:19:06,60,60,f6faef4b36e743328800b961aced4a2c,b6dd694ae05541dba369a2a759d2c2b9
319340355,0,0,1,0.25,3:19:34,7:19:34,60,60,b6dd694ae05541dba369a2a759d2c2b9,5e2e9efa5ade4984bb18af66028bc0c8
319420356,0,0,1,0.25,3:19:42,7:19:42,60,60,f6faef4b36e743328800b961aced4a2c,5e2e9efa5ade4984bb18af66028bc0c8
320520357,2,0,0,2,3:20:52,7:20:52,480,480,5e2e9efa5ade4984bb18af66028bc0c8,f6faef4b36e743328800b961aced4a2c
320540358,0,0,1,0.25,3:20:54,7:20:54,60,60,f6faef4b36e743328800b961aced4a2c,5e2e9efa5ade4984bb18af66028bc0c8
321390359,1,0,0,1,3:21:39,7:21:39,240,240,5e2e9efa5ade4984bb18af66028bc0c8,b6dd694ae05541dba369a2a759d2c2b9
321510360,0,0,1,0.25,3:21:51,7:21:51,60,60,ffd0ed8719f54294a452ed3e3b6a986c,f6faef4b36e743328800b961aced4a2c
321550361,0,0,2,0.5,3:21:55,7:21:55,120,120,f6faef4b36e743328800b961aced4a2c,b6dd694ae05541dba369a2a759d2c2b9
322170362,0,0,1,0.25,3:22:17,7:22:17,60,60,5920212e6b0b46b198b9677bfe74f35d,9f1a09c368584eba9e7f10a53d55caae
322240363,1,1,0,1.5,3:22:24,7:22:24,360,360,f6faef4b36e743328800b961aced4a2c,b6dd694ae05541dba369a2a759d2c2b9
322360364,0,1,0,0.5,3:22:36,7:22:36,120,120,2445d4bd004c457d95957d6ecf77f759,206128e3ee9a458d9cfd053cedc0fad6
322400365,0,1,0,0.5,3:22:40,7:22:40,120,120,2445d4bd004c457d95957d6ecf77f759,9f1a09c368584eba9e7f10a53d55caae
322400366,0,1,0,0.5,3:22:40,7:22:40,120,120,2445d4bd004c457d95957d6ecf77f759,9f1a09c368584eba9e7f10a53d55caae
322420367,1,0,0,1,3:22:42,7:22:42,240,240,9b40bfd6ca1c432498685540652a5a8b,5e2e9efa5ade4984bb18af66028bc0c8
322500368,0,0,1,0.25,3:22:50,7:22:50,60,60,ffd0ed8719f54294a452ed3e3b6a986c,f6faef4b36e743328800b961aced4a2c
323110369,0,0,1,0.25,3:23:11,7:23:11,60,60,b6dd694ae05541dba369a2a759d2c2b9,f6faef4b36e743328800b961aced4a2c
323220370,0,1,0,0.5,3:23:22,7:23:22,120,120,2445d4bd004c457d95957d6ecf77f759,9f1a09c368584eba9e7f10a53d55caae
323220371,0,1,0,0.5,3:23:22,7:23:22,120,120,2445d4bd004c457d95957d6ecf77f759,206128e3ee9a458d9cfd053cedc0fad6
323290372,0,0,1,0.25,3:23:29,7:23:29,60,60,ffd0ed8719f54294a452ed3e3b6a986c,206128e3ee9a458d9cfd053cedc0fad6
323410373,0,1,0,0.5,3:23:41,7:23:41,120,120,9b40bfd6ca1c432498685540652a5a8b,5e2e9efa5ade4984bb18af66028bc0c8
323500374,1,6,0,4,3:23:50,7:23:50,960,960,f6faef4b36e743328800b961aced4a2c,b6dd694ae05541dba369a2a759d2c2b9
324230375,1,0,0,1,3:24:23,7:24:23,240,240,ffd0ed8719f54294a452ed3e3b6a986c,9f1a09c368584eba9e7f10a53d55caae
324470376,0,0,2,0.5,3:24:47,7:24:47,120,120,f6faef4b36e743328800b961aced4a2c,b6dd694ae05541dba369a2a759d2c2b9
325130377,0,2,1,1.25,3:25:13,7:25:13,300,300,9b40bfd6ca1c432498685540652a5a8b,32ab2049f3fb437881ff3912470d7840
325200378,0,1,0,0.5,3:25:20,7:25:20,120,120,9b40bfd6ca1c432498685540652a5a8b,5e2e9efa5ade4984bb18af66028bc0c8
326530379,1,0,0,1,3:26:53,7:26:53,240,240,d1f8de642d734931be957336196d996d,206128e3ee9a458d9cfd053cedc0fad6
327030380,0,1,0,0.5,3:27:03,7:27:03,120,120,2445d4bd004c457d95957d6ecf77f759,206128e3ee9a458d9cfd053cedc0fad6
